,PREDDEG,CONTROL,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,UGDS_MEN
4740,1.0,3.0,91.0,0.4615,0.4725,0.011,0.0,0.0,0.0,0.011,0.011,0.033,0.033
4741,1.0,3.0,231.0,0.1688,0.5498,0.0996,0.0216,0.0,0.0,0.0476,0.0,0.1126,0.1082
4742,3.0,2.0,67.0,0.9701,0.0,0.0,0.0,0.0,0.0,0.0,0.0299,0.0,1.0
4743,3.0,2.0,228.0,0.9079,0.0,0.0,0.0,0.0,0.0,0.0,0.0921,0.0,1.0
4744,3.0,2.0,473.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4745,1.0,3.0,216.0,0.4444,0.1944,0.1481,0.1019,0.0,0.0093,0.0324,0.0,0.0694,0.2778
4746,1.0,1.0,127.0,0.4016,0.2677,0.1181,0.0472,0.0,0.0079,0.0472,0.0,0.1102,0.1969
4747,1.0,3.0,406.0,0.5049,0.1182,0.032,0.0123,0.0,0.0,0.0246,0.0,0.3079,0.0172
4748,1.0,3.0,2397.0,0.3917,0.3905,0.1202,0.0263,0.0088,0.0067,0.0467,0.0,0.0092,0.8177
4749,1.0,3.0,296.0,0.0878,0.5946,0.3142,0.0,0.0,0.0,0.0034,0.0,0.0,0.2027
4750,1.0,3.0,258.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3178
4751,4.0,3.0,,,,,,,,,,,
4752,1.0,3.0,57.0,0.8772,0.1053,0.0175,0.0,0.0,0.0,0.0,0.0,0.0,0.0526
4753,1.0,3.0,16.0,0.3125,0.3125,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4754,2.0,3.0,1432.0,0.0517,0.0328,0.9015,0.0056,0.0014,0.0028,0.0007,0.0,0.0035,0.3534
4755,1.0,3.0,214.0,0.4299,0.1869,0.229,0.028,0.0,0.0047,0.0607,0.0,0.0607,0.1402
4756,1.0,3.0,144.0,0.75,0.0208,0.125,0.0,0.0069,0.0,0.0486,0.0,0.0486,0.0139
4757,1.0,1.0,882.0,0.788,0.0091,0.1565,0.0034,0.0136,0.0113,0.0136,0.0,0.0045,0.7415
4758,1.0,3.0,59.0,0.3559,0.0,0.5424,0.0339,0.0169,0.0,0.0508,0.0,0.0,0.2034
4759,1.0,3.0,349.0,0.2264,0.0974,0.5587,0.0258,0.0029,0.0029,0.0802,0.0,0.0057,0.1547
4760,1.0,3.0,108.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2778
4761,2.0,3.0,1228.0,0.386,0.3632,0.1368,0.0448,0.0098,0.0008,0.0521,0.0,0.0065,0.2182
4762,3.0,3.0,127.0,0.3622,0.2283,0.3622,0.0157,0.0,0.0079,0.0,0.0079,0.0157,0.5748
4763,1.0,2.0,99.0,0.2525,0.3535,0.3838,0.0,0.0,0.0,0.0101,0.0,0.0,0.1212
4764,1.0,2.0,341.0,0.1877,0.7713,0.0147,0.0029,0.0029,0.0,0.0088,0.0,0.0117,0.132
4765,1.0,3.0,115.0,0.7826,0.0957,0.0522,0.0087,0.0,0.0087,0.0435,0.0087,0.0,0.087
4766,3.0,2.0,371.0,0.5849,0.0081,0.0404,0.0593,0.0027,0.0027,0.0,0.0,0.3019,0.5094
4767,1.0,3.0,71.0,0.7887,0.0563,0.0282,0.0,0.0704,0.0,0.0,0.0,0.0563,0.0
4768,1.0,3.0,35.0,0.5714,0.1429,0.1143,0.0,0.0,0.0,0.0286,0.0,0.1429,0.1143
4769,2.0,3.0,968.0,0.4835,0.2231,0.0682,0.0134,0.001,0.0062,0.0599,0.0155,0.1291,0.0341
4770,1.0,1.0,72.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583
4771,1.0,3.0,479.0,0.382,0.3946,0.1044,0.0292,0.0063,0.0021,0.0668,0.0,0.0146,0.1837
4772,1.0,3.0,265.0,0.0868,0.8075,0.0113,0.0189,0.0,0.0226,0.034,0.0,0.0189,0.0491
4773,1.0,3.0,15.0,0.4,0.3333,0.0667,0.0667,0.0,0.0,0.0,0.0,0.1333,0.1333
4774,1.0,3.0,13.0,0.7692,0.0,0.0769,0.0769,0.0,0.0,0.0,0.0,0.0769,0.0
4775,1.0,3.0,73.0,0.9452,0.0548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9726
4776,2.0,3.0,952.0,0.6492,0.1639,0.0336,0.0452,0.0053,0.0011,0.0494,0.0,0.0525,0.0903
4777,3.0,3.0,3022.0,0.1896,0.7108,0.0344,0.004,0.0122,0.0003,0.0381,0.0,0.0106,0.1565
4778,3.0,3.0,551.0,0.2232,0.5426,0.1561,0.0181,0.0036,0.0036,0.0327,0.0,0.02,0.2123
4779,1.0,3.0,32.0,0.6563,0.1875,0.0313,0.0,0.0313,0.0,0.0938,0.0,0.0,0.2813
4780,1.0,3.0,277.0,0.0289,0.9206,0.0144,0.0,0.0,0.0,0.0361,0.0,0.0,0.5884
4781,1.0,3.0,86.0,0.0814,0.8953,0.0,0.0233,0.0,0.0,0.0,0.0,0.0,0.0465
4782,3.0,2.0,355.0,0.6479,0.0535,0.0845,0.0479,0.0169,0.0,0.0169,0.0592,0.0732,0.369
4783,3.0,3.0,13101.0,0.5098,0.175,0.1595,0.0836,0.0036,0.0046,0.0122,0.005,0.0467,0.1049
4784,3.0,3.0,679.0,0.5626,0.3196,0.0515,0.053,0.0015,0.0015,0.0088,0.0015,0.0,0.1119
4785,3.0,3.0,797.0,0.4831,0.0753,0.2622,0.1092,0.0113,0.0063,0.0414,0.0,0.0113,0.1694
4786,2.0,3.0,15.0,0.4667,0.0,0.4667,0.0,0.0,0.0667,0.0,0.0,0.0,0.2667
4787,1.0,3.0,76.0,0.9605,0.0132,0.0,0.0132,0.0,0.0,0.0132,0.0,0.0,0.0
4788,1.0,3.0,169.0,0.2071,0.2663,0.3254,0.0473,0.0,0.0237,0.0533,0.0,0.0769,0.0414
4789,1.0,3.0,244.0,0.4221,0.041,0.418,0.0369,0.0082,0.0041,0.0574,0.0,0.0123,0.0697
4790,3.0,2.0,128.0,0.6016,0.0547,0.0859,0.0391,0.0625,0.0,0.0,0.0,0.1563,0.3281
4791,1.0,3.0,311.0,0.3183,0.4791,0.1093,0.0193,0.0032,0.0064,0.0418,0.0,0.0225,0.0193
4792,2.0,3.0,122.0,0.6803,0.1311,0.082,0.0082,0.0164,0.0,0.0656,0.0,0.0164,0.8525
4793,1.0,3.0,146.0,0.6712,0.2534,0.0616,0.0,0.0,0.0,0.0068,0.0,0.0068,0.0137
4794,3.0,3.0,3.0,0.0,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.3333,0.3333
4795,1.0,3.0,323.0,0.096,0.0402,0.8638,0.0,0.0,0.0,0.0,0.0,0.0,0.2879
4796,1.0,3.0,35.0,0.0571,0.0571,0.7429,0.0,0.0571,0.0,0.0,0.0571,0.0286,0.2286
4797,1.0,3.0,32.0,0.0938,0.6563,0.2188,0.0313,0.0,0.0,0.0,0.0,0.0,0.8438
4798,1.0,3.0,275.0,0.1491,0.08,0.3891,0.0727,0.0036,0.0036,0.0291,0.0,0.2727,0.1636
4799,1.0,3.0,205.0,0.2634,0.2195,0.2927,0.1024,0.0098,0.0098,0.0878,0.0146,0.0,0.1268
4800,2.0,3.0,734.0,0.2425,0.1771,0.2575,0.2166,0.0177,0.03,0.0232,0.0,0.0354,0.5804
4801,1.0,3.0,346.0,0.4075,0.0462,0.2023,0.0809,0.0231,0.0116,0.0694,0.0,0.159,0.2457
4802,1.0,3.0,179.0,0.1173,0.3073,0.3631,0.1508,0.0335,0.0,0.0056,0.0112,0.0112,0.2179
4803,1.0,3.0,9606.0,0.3443,0.3768,0.1286,0.0153,0.0125,0.0053,0.067,0.0006,0.0496,0.288
4804,3.0,3.0,6299.0,0.4972,0.1911,0.1662,0.0432,0.0076,0.0062,0.0344,0.0,0.054,0.1303
4805,4.0,2.0,,,,,,,,,,,
4806,3.0,3.0,1046.0,0.5554,0.1377,0.152,0.0564,0.0096,0.0048,0.044,0.0,0.0402,0.1262
4807,2.0,3.0,777.0,0.2857,0.4183,0.2059,0.0232,0.0064,0.0039,0.0515,0.0013,0.0039,0.1274
4808,1.0,3.0,52.0,0.75,0.0577,0.1731,0.0,0.0,0.0,0.0,0.0,0.0192,0.0962
4809,1.0,3.0,745.0,0.047,0.1114,0.7477,0.0054,0.0,0.0013,0.0067,0.0779,0.0027,0.1544
4810,1.0,3.0,266.0,0.1353,0.782,0.0639,0.0038,0.0,0.0,0.0038,0.0,0.0113,0.0714
4811,1.0,3.0,75.0,0.96,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0133
4812,1.0,3.0,197.0,0.8934,0.0152,0.0609,0.0,0.0051,0.0,0.0102,0.0102,0.0051,0.1523
4813,1.0,3.0,39.0,0.1538,0.5128,0.3077,0.0,0.0,0.0,0.0256,0.0,0.0,0.0256
4814,1.0,3.0,54.0,0.4444,0.2778,0.2778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4815,1.0,3.0,215.0,0.1767,0.2558,0.4512,0.0233,0.0279,0.0093,0.0512,0.0047,0.0,0.1395
4816,1.0,3.0,118.0,0.2288,0.2712,0.322,0.0763,0.0085,0.0,0.0932,0.0,0.0,0.0169
4817,1.0,3.0,127.0,0.4882,0.3386,0.0315,0.0315,0.0079,0.0157,0.0787,0.0,0.0079,0.0079
4818,1.0,3.0,210.0,0.4143,0.3429,0.1143,0.0095,0.0048,0.0048,0.1,0.0,0.0095,0.0333
4819,1.0,3.0,102.0,0.3922,0.3333,0.1176,0.0098,0.0098,0.0,0.0098,0.0098,0.1176,0.8824
4820,1.0,3.0,61.0,0.6393,0.1803,0.0492,0.0,0.0,0.0,0.1311,0.0,0.0,0.0328
4821,1.0,3.0,100.0,0.57,0.35,0.02,0.02,0.0,0.0,0.04,0.0,0.0,0.2
4822,1.0,3.0,250.0,0.892,0.04,0.024,0.02,0.0,0.004,0.02,0.0,0.0,0.108
4823,4.0,2.0,,,,,,,,,,,
4824,1.0,3.0,76.0,0.8816,0.0921,0.0132,0.0,0.0132,0.0,0.0,0.0,0.0,0.0
4825,1.0,1.0,6261.0,0.6702,0.0268,0.2022,0.0272,0.0072,0.0034,0.0214,0.0157,0.026,0.4121
4826,1.0,3.0,217.0,0.2995,0.2627,0.0507,0.0184,0.0092,0.0,0.0415,0.0,0.318,0.023
4827,4.0,3.0,,,,,,,,,,,
4828,1.0,3.0,242.0,0.095,0.062,0.843,0.0,0.0,0.0,0.0,0.0,0.0,0.1033
4829,2.0,3.0,2905.0,0.1759,0.5907,0.115,0.0355,0.0045,0.0041,0.032,0.0,0.0423,0.0885
4830,1.0,3.0,403.0,0.3821,0.1216,0.3201,0.139,0.0,0.0149,0.0199,0.0025,0.0,0.1191
4831,1.0,3.0,313.0,0.2141,0.2332,0.2907,0.0639,0.0096,0.0415,0.1374,0.0,0.0096,0.0479
4832,1.0,2.0,61.0,0.4098,0.2295,0.2951,0.0,0.0,0.0,0.0,0.0,0.0656,0.1475
4833,3.0,2.0,411.0,0.9197,0.0,0.0,0.0,0.0,0.0,0.0,0.0803,0.0,1.0
4834,1.0,3.0,255.0,0.349,0.2627,0.0235,0.0118,0.0039,0.0,0.0549,0.0,0.2941,0.0196
4835,1.0,3.0,232.0,0.7328,0.2198,0.0216,0.0,0.0,0.0,0.0129,0.0043,0.0086,0.0216
4836,1.0,3.0,37.0,0.4054,0.3243,0.2703,0.0,0.0,0.0,0.0,0.0,0.0,0.027
4837,2.0,3.0,194.0,0.2784,0.5928,0.0773,0.0052,0.0,0.0,0.0,0.0,0.0464,0.8351
4838,1.0,3.0,350.0,0.32,0.0714,0.5486,0.0057,0.0057,0.0029,0.0286,0.0,0.0171,0.0343
4839,1.0,3.0,182.0,0.7692,0.0165,0.0989,0.0,0.011,0.0165,0.0385,0.0,0.0495,0.0
4840,4.0,2.0,,,,,,,,,,,
4841,4.0,2.0,,,,,,,,,,,
4842,1.0,3.0,141.0,0.2482,0.7234,0.0142,0.0142,0.0,0.0,0.0,0.0,0.0,0.2199
4843,1.0,3.0,668.0,0.506,0.3907,0.0359,0.012,0.006,0.0,0.0344,0.0,0.015,0.0898
4844,1.0,3.0,264.0,0.0909,0.8864,0.0152,0.0038,0.0,0.0,0.0038,0.0,0.0,0.2311
4845,2.0,1.0,2554.0,0.2502,0.0219,0.5078,0.1269,0.0074,0.0047,0.0509,0.0,0.0301,0.3489
4846,1.0,3.0,91.0,0.0769,0.8022,0.044,0.011,0.0,0.0,0.044,0.0,0.022,0.2418
4847,1.0,3.0,539.0,0.1058,0.8349,0.0223,0.0093,0.0,0.0,0.0186,0.0,0.0093,0.2894
4848,3.0,2.0,223.0,0.4126,0.2332,0.2108,0.0224,0.0,0.0179,0.0538,0.009,0.0404,0.13
4849,1.0,3.0,54.0,0.8519,0.0741,0.0,0.0556,0.0185,0.0,0.0,0.0,0.0,0.2407
4850,1.0,3.0,704.0,0.2699,0.1577,0.4389,0.0071,0.0156,0.0128,0.0668,0.0,0.0313,0.0256
4851,1.0,3.0,244.0,0.25,0.0082,0.6393,0.1025,0.0,0.0,0.0,0.0,0.0,0.2172
4852,1.0,3.0,325.0,0.1477,0.0862,0.1908,0.0246,0.0062,0.0092,0.0308,0.0,0.5046,0.1077
4853,3.0,2.0,123.0,0.4065,0.0488,0.4553,0.0163,0.0163,0.0,0.0325,0.0,0.0244,0.6098
4854,1.0,3.0,101.0,0.4356,0.2475,0.2673,0.0099,0.0,0.0,0.0099,0.0,0.0297,0.0396
4855,4.0,2.0,,,,,,,,,,,
4856,4.0,2.0,,,,,,,,,,,
4857,1.0,3.0,188.0,0.1436,0.4734,0.367,0.0,0.0053,0.0,0.0,0.0,0.0106,0.1117
4858,1.0,3.0,268.0,0.7761,0.0075,0.1045,0.0075,0.0,0.0,0.1007,0.0037,0.0,0.0149
4859,1.0,3.0,330.0,0.0455,0.0545,0.6879,0.1424,0.0424,0.0061,0.0,0.0091,0.0121,0.1909
4860,1.0,3.0,117.0,0.4957,0.2051,0.1026,0.0085,0.0085,0.0085,0.1282,0.0085,0.0342,0.0513
4861,1.0,3.0,159.0,0.3522,0.2327,0.3774,0.0314,0.0,0.0,0.0063,0.0,0.0,0.0314
4862,1.0,3.0,365.0,0.0904,0.5397,0.3452,0.0055,0.0,0.0082,0.0082,0.0,0.0027,0.0767
4863,1.0,3.0,182.0,0.7088,0.0989,0.0879,0.011,0.0,0.0,0.0495,0.011,0.033,0.0934
4864,1.0,3.0,54.0,0.9074,0.0185,0.037,0.0,0.0,0.037,0.0,0.0,0.0,0.2593
4865,1.0,3.0,65.0,0.7692,0.0308,0.0154,0.0,0.0615,0.0,0.1077,0.0,0.0154,0.0154
4866,1.0,3.0,144.0,0.7292,0.0278,0.1944,0.0,0.0,0.0,0.0486,0.0,0.0,0.0903
4867,1.0,3.0,114.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1316
4868,1.0,3.0,234.0,0.3205,0.0128,0.0214,0.1239,0.0,0.0,0.0,0.5128,0.0085,0.3205
4869,4.0,2.0,,,,,,,,,,,
4870,1.0,3.0,70.0,0.9857,0.0,0.0,0.0,0.0143,0.0,0.0,0.0,0.0,0.8857
4871,1.0,3.0,213.0,0.3286,0.5681,0.0516,0.0094,0.0047,0.0,0.0047,0.0,0.0329,0.061
4872,1.0,3.0,383.0,0.4256,0.0496,0.3159,0.0392,0.0392,0.0,0.0992,0.0,0.0313,0.0992
4873,1.0,3.0,155.0,0.4452,0.4903,0.0452,0.0,0.0,0.0,0.0194,0.0,0.0,0.0387
4874,1.0,3.0,137.0,0.7226,0.1825,0.0146,0.0511,0.0,0.0,0.0292,0.0,0.0,0.0438
4875,1.0,3.0,89.0,0.0449,0.1798,0.0787,0.0,0.0112,0.0,0.0,0.0,0.6854,0.0
4876,2.0,3.0,80.0,0.275,0.5375,0.1625,0.0,0.0,0.0,0.0,0.0,0.025,0.8375
4877,1.0,3.0,225.0,0.1244,0.68,0.1244,0.0,0.0044,0.0,0.0533,0.0,0.0133,0.1867
4878,1.0,3.0,409.0,0.1638,0.1345,0.6601,0.0098,0.0,0.0,0.0,0.0,0.0318,0.7115
4879,1.0,3.0,114.0,0.7632,0.0614,0.0526,0.0088,0.0088,0.0,0.0877,0.0,0.0175,0.0088
4880,1.0,3.0,490.0,0.6061,0.0429,0.1918,0.0531,0.0102,0.0408,0.0347,0.0,0.0204,0.3041
4881,3.0,2.0,69.0,0.029,0.0,0.971,0.0,0.0,0.0,0.0,0.0,0.0,0.5217
4882,3.0,2.0,128.0,0.0078,0.0078,0.9766,0.0,0.0,0.0078,0.0,0.0,0.0,0.6875
4883,1.0,3.0,102.0,0.3431,0.2549,0.1176,0.0,0.0294,0.0,0.049,0.0,0.2059,0.0294
4884,1.0,3.0,45.0,0.5556,0.1111,0.0889,0.0,0.0,0.0,0.1333,0.0,0.1111,0.0222
4885,4.0,2.0,,,,,,,,,,,
4886,1.0,3.0,60.0,0.7667,0.1,0.0667,0.0,0.0333,0.0,0.0333,0.0,0.0,0.0167
4887,1.0,3.0,242.0,0.1942,0.1322,0.5744,0.0165,0.0,0.0,0.0579,0.0,0.0248,0.3636
4888,1.0,3.0,47.0,0.1489,0.0,0.7447,0.0851,0.0213,0.0,0.0,0.0,0.0,0.0638
4889,1.0,3.0,214.0,0.1729,0.1355,0.514,0.0047,0.0093,0.0047,0.0047,0.0,0.1542,0.0093
4890,3.0,3.0,270.0,0.7778,0.1296,0.0111,0.0037,0.0037,0.0037,0.0667,0.0,0.0037,0.2556
4891,1.0,3.0,124.0,0.5081,0.4516,0.0,0.0081,0.0,0.0,0.0,0.0,0.0323,0.0161
4892,1.0,3.0,295.0,0.1695,0.1186,0.6169,0.0136,0.0136,0.0068,0.0305,0.0,0.0305,0.2339
4893,1.0,3.0,273.0,0.0366,0.0,0.9597,0.0,0.0,0.0,0.0,0.0,0.0037,0.2088
4894,1.0,3.0,327.0,0.2263,0.0336,0.6575,0.0031,0.0061,0.0061,0.0489,0.0,0.0183,0.526
4895,3.0,1.0,631.0,0.5784,0.122,0.0856,0.1537,0.0016,0.0,0.0349,0.0048,0.019,0.2092
4896,1.0,3.0,841.0,0.1712,0.6837,0.0785,0.0083,0.0024,0.0012,0.0238,0.0012,0.0297,0.0226
4897,1.0,3.0,39.0,0.0256,0.1026,0.8462,0.0,0.0,0.0,0.0,0.0,0.0256,0.6154
4898,1.0,3.0,58.0,0.8793,0.0517,0.0517,0.0,0.0,0.0172,0.0,0.0,0.0,0.0172
4899,1.0,3.0,375.0,0.28,0.072,0.5813,0.024,0.0053,0.0053,0.024,0.0,0.008,0.088
4900,1.0,2.0,177.0,0.0282,0.4181,0.1638,0.3898,0.0,0.0,0.0,0.0,0.0,0.1921
4901,1.0,3.0,349.0,0.1203,0.2034,0.361,0.1633,0.0029,0.0315,0.0401,0.0029,0.0745,0.255
4902,2.0,3.0,486.0,0.535,0.0185,0.2881,0.0597,0.0103,0.0,0.0288,0.0041,0.0556,0.1502
4903,3.0,3.0,1010.0,0.2366,0.4277,0.2337,0.0604,0.003,0.005,0.0228,0.0,0.0109,0.1069
4904,1.0,3.0,29.0,0.0,0.9655,0.0345,0.0,0.0,0.0,0.0,0.0,0.0,0.4828
4905,1.0,3.0,47.0,0.3617,0.1277,0.2128,0.1702,0.0213,0.0,0.1064,0.0,0.0,0.8723
4906,3.0,2.0,38.0,0.7368,0.0526,0.1579,0.0,0.0,0.0,0.0526,0.0,0.0,0.6842
4907,1.0,3.0,186.0,0.043,0.0806,0.8065,0.043,0.0108,0.0054,0.0,0.0108,0.0,0.043
4908,4.0,2.0,,,,,,,,,,,
4909,1.0,3.0,286.0,0.0035,0.1049,0.2098,0.535,0.0105,0.0,0.0175,0.1189,0.0,0.1434
4910,1.0,3.0,109.0,0.0183,0.2477,0.4679,0.211,0.0092,0.0092,0.0183,0.0,0.0183,0.2202
4911,1.0,3.0,388.0,0.3376,0.0361,0.3969,0.0284,0.0129,0.0103,0.1443,0.0,0.0335,0.116
4912,1.0,3.0,49.0,0.7755,0.0204,0.1837,0.0204,0.0,0.0,0.0,0.0,0.0,0.0408
4913,1.0,3.0,185.0,0.6649,0.0595,0.1622,0.0162,0.0,0.0541,0.027,0.0,0.0162,0.0108
4914,1.0,2.0,66.0,0.4242,0.4091,0.1364,0.0,0.0152,0.0,0.0152,0.0,0.0,0.0
4915,1.0,1.0,250.0,0.784,0.116,0.024,0.016,0.0,0.0,0.056,0.004,0.0,0.46
4916,1.0,1.0,186.0,0.2581,0.1613,0.5645,0.0054,0.0054,0.0,0.0054,0.0,0.0,0.6344
4917,1.0,3.0,136.0,0.3456,0.4853,0.125,0.0221,0.0,0.0,0.0,0.0,0.0221,0.2132
4918,3.0,2.0,119.0,0.0168,0.6723,0.2521,0.0,0.0084,0.0,0.0336,0.0168,0.0,0.8824
4919,1.0,3.0,229.0,0.2445,0.1616,0.476,0.0218,0.0044,0.0087,0.083,0.0,0.0,0.9345
4920,1.0,3.0,190.0,0.5158,0.1368,0.2789,0.0053,0.0,0.0,0.0211,0.0,0.0421,0.0632
4921,1.0,3.0,71.0,0.4648,0.2817,0.1831,0.0,0.0,0.0,0.0704,0.0,0.0,0.0141
4922,1.0,3.0,81.0,0.5432,0.3457,0.0988,0.0123,0.0,0.0,0.0,0.0,0.0,0.0617
4923,1.0,3.0,43.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7209
4924,1.0,3.0,99.0,0.6566,0.0606,0.2121,0.0404,0.0101,0.0,0.0202,0.0,0.0,0.0404
4925,3.0,2.0,107.0,0.2336,0.0467,0.1495,0.1402,0.0093,0.1869,0.2056,0.0093,0.0187,0.4579
4926,1.0,3.0,90.0,0.4333,0.0,0.2,0.0,0.0111,0.0,0.0444,0.0111,0.3,0.0333
4927,2.0,3.0,249.0,0.3333,0.2048,0.2249,0.2289,0.0,0.008,0.0,0.0,0.0,0.1365
4928,1.0,3.0,649.0,0.1464,0.2219,0.1572,0.0293,0.0062,0.0031,0.0015,0.3744,0.0601,0.208
4929,1.0,3.0,107.0,0.785,0.1308,0.0561,0.0,0.0,0.0093,0.0093,0.0,0.0093,0.0467
4930,1.0,3.0,36.0,0.9167,0.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4931,1.0,3.0,244.0,0.6352,0.1107,0.0246,0.0082,0.0,0.0,0.0369,0.0041,0.1803,0.0164
4932,1.0,3.0,124.0,0.8871,0.0806,0.0161,0.0081,0.0,0.0,0.0081,0.0,0.0,0.0403
4933,1.0,3.0,195.0,0.7179,0.0359,0.159,0.0359,0.0,0.0,0.041,0.0103,0.0,0.0154
4934,1.0,3.0,107.0,0.0561,0.5234,0.0748,0.3458,0.0,0.0,0.0,0.0,0.0,0.0935
4935,1.0,1.0,44.0,0.5,0.25,0.2273,0.0,0.0,0.0,0.0227,0.0,0.0,0.1364
4936,1.0,1.0,37.0,0.3514,0.4595,0.1081,0.0811,0.0,0.0,0.0,0.0,0.0,0.1351
4937,1.0,3.0,266.0,0.3459,0.4887,0.0714,0.0376,0.0075,0.0075,0.0376,0.0,0.0038,0.015
4938,1.0,3.0,82.0,0.6951,0.1829,0.0488,0.0244,0.0244,0.0,0.0244,0.0,0.0,0.0122
4939,1.0,3.0,18.0,0.3333,0.0,0.3333,0.2222,0.0,0.0,0.1111,0.0,0.0,0.1111
4940,1.0,3.0,41.0,0.561,0.1951,0.0488,0.122,0.0,0.0,0.0244,0.0,0.0488,0.3659
4941,3.0,2.0,107.0,0.6075,0.1308,0.1682,0.0187,0.0,0.0093,0.0467,0.0187,0.0,0.4206
4942,1.0,3.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4943,1.0,3.0,89.0,0.7191,0.0225,0.0449,0.0225,0.1011,0.0,0.0899,0.0,0.0,0.0674
4944,1.0,3.0,125.0,0.048,0.76,0.152,0.032,0.0,0.0,0.0,0.008,0.0,0.648
4945,1.0,3.0,170.0,0.2588,0.0059,0.5588,0.0235,0.0471,0.0,0.0882,0.0,0.0176,0.0765
4946,1.0,3.0,52.0,0.4423,0.0385,0.4808,0.0192,0.0,0.0192,0.0,0.0,0.0,0.0
4947,1.0,2.0,78.0,0.6923,0.0,0.0,0.2949,0.0,0.0,0.0128,0.0,0.0,0.0256
4948,1.0,3.0,98.0,0.1327,0.1122,0.3776,0.2857,0.0,0.0,0.0102,0.0,0.0816,0.1122
4949,1.0,3.0,688.0,0.4128,0.1366,0.2282,0.1134,0.0029,0.0029,0.0349,0.0451,0.0233,0.4026
4950,1.0,3.0,165.0,0.5455,0.2303,0.1212,0.0242,0.0061,0.0,0.0606,0.0,0.0121,0.0606
4951,1.0,3.0,47.0,0.4468,0.1915,0.1702,0.0,0.0,0.0213,0.0213,0.0,0.1489,0.0851
4952,1.0,1.0,99.0,0.8889,0.0606,0.0404,0.0,0.0,0.0101,0.0,0.0,0.0,0.6667
4953,1.0,3.0,80.0,0.75,0.1375,0.0375,0.0125,0.0,0.0,0.05,0.0,0.0125,0.0
4954,1.0,2.0,12.0,0.8333,0.0833,0.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.5833
4955,1.0,1.0,62.0,0.9677,0.0161,0.0161,0.0,0.0,0.0,0.0,0.0,0.0,0.1613
4956,1.0,3.0,197.0,0.5939,0.0355,0.198,0.0203,0.0,0.0,0.0558,0.0051,0.0914,0.0152
4957,1.0,1.0,48.0,0.1667,0.7917,0.0,0.0,0.0,0.0417,0.0,0.0,0.0,0.0208
4958,1.0,3.0,72.0,0.4583,0.5278,0.0139,0.0,0.0,0.0,0.0,0.0,0.0,0.1667
4959,1.0,3.0,50.0,0.94,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.06
4960,2.0,3.0,85.0,0.1294,0.2588,0.2588,0.3529,0.0,0.0,0.0,0.0,0.0,0.1412
4961,1.0,3.0,110.0,0.4182,0.2727,0.2091,0.0,0.0182,0.0,0.0727,0.0,0.0091,0.0
4962,1.0,3.0,67.0,0.0,0.1343,0.2985,0.5672,0.0,0.0,0.0,0.0,0.0,0.1045
4963,1.0,3.0,291.0,0.4502,0.1134,0.268,0.0172,0.0034,0.0103,0.0859,0.0034,0.0481,0.0275
4964,1.0,3.0,120.0,0.5,0.2083,0.2083,0.0083,0.0,0.0,0.075,0.0,0.0,0.0167
4965,1.0,3.0,198.0,0.803,0.0,0.1212,0.0152,0.0,0.0152,0.0404,0.0,0.0051,0.0101
4966,2.0,2.0,61.0,0.4754,0.2787,0.0164,0.0656,0.0,0.0,0.0164,0.0,0.1475,0.4754
4967,1.0,3.0,10.0,0.7,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
4968,1.0,3.0,114.0,0.6228,0.0789,0.0351,0.0263,0.0351,0.0088,0.1316,0.0,0.0614,0.0614
4969,2.0,2.0,52.0,0.75,0.0,0.0577,0.0385,0.0385,0.0192,0.0577,0.0385,0.0,0.7308
4970,1.0,3.0,68.0,0.8235,0.1176,0.0147,0.0294,0.0,0.0,0.0,0.0,0.0147,0.0735
4971,3.0,3.0,2971.0,0.1972,0.032,0.2716,0.4059,0.0044,0.0289,0.0572,0.0,0.0027,0.2181
4972,3.0,3.0,2500.0,0.1968,0.0572,0.414,0.2404,0.008,0.0256,0.0548,0.0,0.0032,0.21
4973,1.0,3.0,205.0,0.2439,0.4634,0.2,0.0098,0.0,0.0049,0.0634,0.0,0.0146,0.0341
